14:20:44.410,131.432,119.533
14:20:45.473,131.491,119.585
14:20:46.535,131.422,119.524
14:20:47.598,131.513,119.605
14:20:48.660,131.582,119.667
14:20:49.723,131.615,119.697
14:20:50.785,131.683,119.758
14:20:51.847,131.717,119.788
14:20:52.910,131.779,119.844
14:20:53.972,131.634,119.714
14:20:55.035,131.735,119.805
14:20:56.097,131.765,119.831
14:20:57.159,131.911,119.963
14:20:58.222,131.885,119.939
14:20:59.284,131.921,119.972
14:21:00.347,131.907,119.959
14:21:01.409,132.013,120.054
14:21:02.472,131.961,120.007
14:21:03.534,131.900,119.953
14:21:04.628,132.017,120.058
14:21:05.596,132.004,120.046
14:21:06.596,131.955,120.002
14:21:07.627,131.955,120.002
14:21:08.643,131.973,120.018
14:21:09.643,132.040,120.078
14:21:10.705,132.144,120.172
14:21:11.721,132.103,120.135
14:21:12.768,132.216,120.236
14:21:13.830,132.280,120.294
14:21:14.892,132.414,120.414
14:21:15.955,132.435,120.433
14:21:17.017,132.499,120.491
14:21:18.080,132.607,120.587
14:21:19.142,132.387,120.390
14:21:20.205,132.466,120.461
14:21:21.267,132.455,120.451
14:21:22.329,132.612,120.592
14:21:23.392,132.256,120.272
14:21:24.454,132.409,120.410
14:21:25.517,132.536,120.524
14:21:26.563,132.422,120.421
14:21:27.626,132.353,120.359
14:21:28.688,132.353,120.359
14:21:29.751,132.381,120.385
14:21:30.813,132.354,120.360
14:21:31.876,132.334,120.342
14:21:32.938,132.306,120.317
14:21:34.000,132.315,120.325
14:21:35.063,132.418,120.418
14:21:36.141,132.290,120.303
14:21:37.188,132.353,120.359
14:21:38.250,132.396,120.398
14:21:39.312,132.246,120.263
14:21:40.375,132.418,120.418
14:21:41.515,132.323,120.332
14:21:42.484,132.242,120.260
14:21:43.484,132.103,120.135
14:21:44.546,132.281,120.295
14:21:45.562,132.154,120.181
14:21:46.562,132.267,120.282
14:21:47.624,132.386,120.389
14:21:48.671,132.452,120.448
14:21:49.734,132.535,120.523
14:21:50.796,132.514,120.504
14:21:51.858,132.469,120.464
14:21:52.921,132.535,120.523
14:21:53.983,132.681,120.654
14:21:55.061,132.525,120.514
14:21:56.030,132.602,120.583
14:21:57.077,132.616,120.596
14:21:58.108,132.547,120.534
14:21:59.155,132.554,120.540
